;battCharge;battDischarge;batteryCapacity;dateTime;id;loadCons;loadGrid;loadProd;newGrid;prices;prodUsage
0;0.0;0.0;13.5;2014-01-01 00:00:00;1;0.252083333333333;0.252083333333333;0.0;0.252083333333333;0.00493;0.0
1;0.0;0.0;13.5;2014-01-01 01:00:00;2;0.242533333333333;0.242533333333333;0.0;0.242533333333333;0.00493;0.0
2;0.0;0.0;13.5;2014-01-01 02:00:00;3;0.3446;0.3446;0.0;0.3446;0.00493;0.0
3;0.0;0.0;13.5;2014-01-01 03:00:00;4;0.2778;0.2778;0.0;0.2778;0.00493;0.0
4;0.0;0.0;13.5;2014-01-01 04:00:00;5;0.244783333333333;0.244783333333333;0.0;0.244783333333333;0.00493;0.0
5;0.0;0.0;13.5;2014-01-01 05:00:00;6;0.71235;0.71235;0.0;0.71235;0.00493;0.0
6;0.0;0.0;13.5;2014-01-01 06:00:00;7;0.709066666666667;0.709066666666667;0.0;0.709066666666667;0.00493;0.0
7;0.0;0.0392;13.5;2014-01-01 07:00:00;8;0.602533333333333;0.5595;0.0392;0.563333333333333;0.0504;0.0392
8;0.36058333333333303;0.304516666666667;13.5;2014-01-01 08:00:00;9;0.304516666666667;-0.3605;0.6651;0.0;0.0504;0.6651
9;1.9282500000000002;0.239833333333333;13.5;2014-01-01 09:00:00;10;0.239833333333333;-1.5677;1.8075;0.0;0.0504;1.8075
10;4.092633333333331;0.236;13.5;2014-01-01 10:00:00;11;0.236;-2.16433333333333;2.40038333333333;0.0;0.0504;2.40038333333333
11;5.483633333333328;0.220933333333333;13.5;2014-01-01 11:00:00;12;0.220933333333333;-1.39106666666667;1.61193333333333;0.0;0.0504;1.61193333333333
12;6.403849999999991;0.216216666666667;13.5;2014-01-01 12:00:00;13;0.216216666666667;-0.920233333333333;1.13643333333333;0.0;0.0504;1.13643333333333
13;7.850183333333321;0.22925;13.5;2014-01-01 13:00:00;14;0.22925;-1.44631666666667;1.67558333333333;0.0;0.0504;1.67558333333333
14;9.244499999999992;0.2418;13.5;2014-01-01 14:00:00;15;0.2418;-1.39413333333333;1.63611666666667;0.0;0.0504;1.63611666666667
15;9.548549999999992;0.227533333333333;13.5;2014-01-01 15:00:00;16;0.227533333333333;-0.304033333333333;0.531583333333333;0.0;0.0504;0.531583333333333
16;9.607483333333326;0.214833333333333;13.5;2014-01-01 16:00:00;17;0.214833333333333;-0.059;0.273766666666667;0.0;0.0504;0.273766666666667
17;9.172433333333325;0.503266666666667;13.5;2014-01-01 17:00:00;18;0.503266666666667;0.431833333333333;0.0682166666666667;0.0;0.0504;0.0682166666666667
18;8.734483333333324;0.43795;13.5;2014-01-01 18:00:00;19;0.43795;0.43795;0.0;0.0;0.0504;0.0
19;7.981699999999991;0.752783333333333;13.5;2014-01-01 19:00:00;20;0.752783333333333;0.752783333333333;0.0;0.0;0.0504;0.0
20;6.270783333333322;1.71091666666667;13.5;2014-01-01 20:00:00;21;1.71091666666667;1.71091666666667;0.0;0.0;0.0504;0.0
21;3.7062666666666515;2.56451666666667;13.5;2014-01-01 21:00:00;22;2.56451666666667;2.56451666666667;0.0;0.0;0.0504;0.0
22;2.7552999999999845;0.950966666666667;13.5;2014-01-01 22:00:00;23;0.950966666666667;0.950966666666667;0.0;0.0;0.0504;0.0
23;2.3164999999999845;0.4388;13.5;2014-01-01 23:00:00;24;0.4388;0.4388;0.0;0.0;0.00493;0.0
24;2.0371333333333173;0.279366666666667;13.5;2014-01-02 00:00:00;25;0.279366666666667;0.279366666666667;0.0;0.0;0.00493;0.0
25;1.7881166666666504;0.249016666666667;13.5;2014-01-02 01:00:00;26;0.249016666666667;0.249016666666667;0.0;0.0;0.00493;0.0
26;1.5461833333333175;0.241933333333333;13.5;2014-01-02 02:00:00;27;0.241933333333333;0.241933333333333;0.0;0.0;0.00493;0.0
27;1.3212333333333175;0.22495;13.5;2014-01-02 03:00:00;28;0.22495;0.22495;0.0;0.0;0.00493;0.0
28;1.0939999999999845;0.227233333333333;13.5;2014-01-02 04:00:00;29;0.227233333333333;0.227233333333333;0.0;0.0;0.00493;0.0
29;0.6542999999999846;0.4397;13.5;2014-01-02 05:00:00;30;0.4397;0.4397;0.0;0.0;0.00493;0.0
30;0.0;0.6542999999999846;13.5;2014-01-02 06:00:00;31;0.706916666666667;0.706916666666667;0.0;0.05261666666668241;0.00493;0.0
31;0.0;0.0355;13.5;2014-01-02 07:00:00;32;0.831383333333333;0.793483333333333;0.0355;0.795883333333333;0.0504;0.0355
32;0.07736666666666697;0.4258;13.5;2014-01-02 08:00:00;33;0.4258;-0.07745;0.503166666666667;0.0;0.0504;0.503166666666667
33;1.64961666666667;0.242566666666667;13.5;2014-01-02 09:00:00;34;0.242566666666667;-1.57221666666667;1.81481666666667;0.0;0.0504;1.81481666666667
34;4.002983333333337;0.226283333333333;13.5;2014-01-02 10:00:00;35;0.226283333333333;-2.35333333333333;2.57965;0.0;0.0504;2.57965
35;6.607483333333341;0.240716666666667;13.5;2014-01-02 11:00:00;36;0.240716666666667;-2.60443333333333;2.84521666666667;0.0;0.0504;2.84521666666667
36;9.187400000000004;0.332666666666667;13.5;2014-01-02 12:00:00;37;0.332666666666667;-2.57985;2.91258333333333;0.0;0.0504;2.91258333333333
37;11.332566666666672;0.515183333333333;13.5;2014-01-02 13:00:00;38;0.515183333333333;-2.1452;2.66035;0.0;0.0504;2.66035
38;12.969366666666673;0.50935;13.5;2014-01-02 14:00:00;39;0.50935;-1.63683333333333;2.14615;0.0;0.0504;2.14615
39;12.982616666666667;0.517383333333333;13.5;2014-01-02 15:00:00;40;0.517383333333333;-1.13883333333333;1.65628333333333;0.0;0.0504;0.5306333333333271
40;12.66105;0.83895;13.5;2014-01-02 16:00:00;41;0.83895;0.0251;0.813816666666667;0.0;0.0504;0.5173833333333331
41;12.060233333333334;0.726333333333333;13.5;2014-01-02 17:00:00;42;0.726333333333333;0.596783333333333;0.125516666666667;0.0;0.0504;0.125516666666667
42;11.548700000000002;0.511533333333333;13.5;2014-01-02 18:00:00;43;0.511533333333333;0.511516666666667;0.0;0.0;0.0504;0.0
43;10.497783333333333;1.05091666666667;13.5;2014-01-02 19:00:00;44;1.05091666666667;1.05091666666667;0.0;0.0;0.0504;0.0
44;6.930500000000002;3.56728333333333;13.5;2014-01-02 20:00:00;45;3.56728333333333;3.56723333333333;0.0;0.0;0.0504;0.0
45;3.798666666666672;3.13183333333333;13.5;2014-01-02 21:00:00;46;3.13183333333333;3.13183333333333;0.0;0.0;0.0504;0.0
46;3.089883333333339;0.708783333333333;13.5;2014-01-02 22:00:00;47;0.708783333333333;0.708783333333333;0.0;0.0;0.0504;0.0
47;2.646850000000006;0.443033333333333;13.5;2014-01-02 23:00:00;48;0.443033333333333;0.443033333333333;0.0;0.0;0.00493;0.0
48;2.395833333333339;0.251016666666667;13.5;2014-01-03 00:00:00;49;0.251016666666667;0.251016666666667;0.0;0.0;0.00493;0.0
49;2.1475500000000056;0.248283333333333;13.5;2014-01-03 01:00:00;50;0.248283333333333;0.248283333333333;0.0;0.0;0.00493;0.0
50;1.9072666666666727;0.240283333333333;13.5;2014-01-03 02:00:00;51;0.240283333333333;0.240283333333333;0.0;0.0;0.00493;0.0
51;1.6590166666666726;0.24825;13.5;2014-01-03 03:00:00;52;0.24825;0.24825;0.0;0.0;0.00493;0.0
52;1.3165666666666727;0.34245;13.5;2014-01-03 04:00:00;53;0.34245;0.34245;0.0;0.0;0.00493;0.0
53;0.5114333333333396;0.805133333333333;13.5;2014-01-03 05:00:00;54;0.805133333333333;0.805133333333333;0.0;0.0;0.00493;0.0
54;0.0;0.5114333333333396;13.5;2014-01-03 06:00:00;55;0.733783333333333;0.733783333333333;0.0;0.2223499999999934;0.00493;0.0
55;0.0;0.0716;13.5;2014-01-03 07:00:00;56;0.7881;0.713866666666667;0.0716;0.7165;0.0504;0.0716
56;0.21508333333333401;0.496433333333333;13.5;2014-01-03 08:00:00;57;0.496433333333333;-0.2151;0.711516666666667;0.0;0.0504;0.711516666666667
57;1.930950000000001;0.244983333333333;13.5;2014-01-03 09:00:00;58;0.244983333333333;-1.71576666666667;1.96085;0.0;0.0504;1.96085
58;4.243900000000001;0.23515;13.5;2014-01-03 10:00:00;59;0.23515;-2.31283333333333;2.5481;0.0;0.0504;2.5481
59;6.854649999999998;0.249033333333333;13.5;2014-01-03 11:00:00;60;0.249033333333333;-2.61075;2.85978333333333;0.0;0.0504;2.85978333333333
60;9.564050000000002;0.248016666666667;13.5;2014-01-03 12:00:00;61;0.248016666666667;-2.70943333333333;2.95741666666667;0.0;0.0504;2.95741666666667
61;11.573283333333336;0.879066666666667;13.5;2014-01-03 13:00:00;62;0.879066666666667;-2.00926666666667;2.8883;0.0;0.0504;2.8883
62;12.728316666666666;0.771683333333333;13.5;2014-01-03 14:00:00;63;0.771683333333333;-1.80238333333333;2.57403333333333;0.0;0.0504;1.926716666666664
63;13.066616666666667;0.433383333333333;13.5;2014-01-03 15:00:00;64;0.433383333333333;-1.56203333333333;1.99533333333333;0.0;0.0504;0.7716833333333337
64;13.03315;0.46685;13.5;2014-01-03 16:00:00;65;0.46685;-0.470166666666667;0.936916666666667;0.0;0.0504;0.43338333333333345
65;12.544699999999999;0.600433333333333;13.5;2014-01-03 17:00:00;66;0.600433333333333;0.4847;0.111983333333333;0.0;0.0504;0.111983333333333
66;12.086766666666666;0.457933333333333;13.5;2014-01-03 18:00:00;67;0.457933333333333;0.457933333333333;0.0;0.0;0.0504;0.0
67;11.479;0.607766666666667;13.5;2014-01-03 19:00:00;68;0.607766666666667;0.607766666666667;0.0;0.0;0.0504;0.0
68;10.786016666666667;0.692983333333333;13.5;2014-01-03 20:00:00;69;0.692983333333333;0.692983333333333;0.0;0.0;0.0504;0.0
69;9.822366666666667;0.96365;13.5;2014-01-03 21:00:00;70;0.96365;0.96365;0.0;0.0;0.0504;0.0
70;9.086916666666667;0.73545;13.5;2014-01-03 22:00:00;71;0.73545;0.73545;0.0;0.0;0.0504;0.0
71;8.3336;0.753316666666667;13.5;2014-01-03 23:00:00;72;0.753316666666667;0.753316666666667;0.0;0.0;0.00493;0.0
72;8.0036;0.33;13.5;2014-01-04 00:00:00;73;0.33;0.33;0.0;0.0;0.00493;0.0
73;7.743883333333334;0.259716666666667;13.5;2014-01-04 01:00:00;74;0.259716666666667;0.259716666666667;0.0;0.0;0.00493;0.0
74;7.494283333333334;0.2496;13.5;2014-01-04 02:00:00;75;0.2496;0.2496;0.0;0.0;0.00493;0.0
75;7.258516666666667;0.235766666666667;13.5;2014-01-04 03:00:00;76;0.235766666666667;0.235766666666667;0.0;0.0;0.00493;0.0
76;7.0152;0.243316666666667;13.5;2014-01-04 04:00:00;77;0.243316666666667;0.243316666666667;0.0;0.0;0.00493;0.0
77;6.762133333333333;0.253066666666667;13.5;2014-01-04 05:00:00;78;0.253066666666667;0.253066666666667;0.0;0.0;0.00493;0.0
78;6.040266666666666;0.721866666666667;13.5;2014-01-04 06:00:00;79;0.721866666666667;0.721866666666667;0.0;0.0;0.00493;0.0
79;5.3499333333333325;0.708733333333333;13.5;2014-01-04 07:00:00;80;0.708733333333333;0.6884;0.0184;0.0;0.0504;0.0184
80;5.455266666666665;0.499616666666667;13.5;2014-01-04 08:00:00;81;0.499616666666667;-0.10535;0.60495;0.0;0.0504;0.60495
81;6.807266666666662;0.430583333333333;13.5;2014-01-04 09:00:00;82;0.430583333333333;-1.35211666666667;1.78258333333333;0.0;0.0504;1.78258333333333
82;8.558249999999992;0.3553;13.5;2014-01-04 10:00:00;83;0.3553;-1.75088333333333;2.10628333333333;0.0;0.0504;2.10628333333333
83;9.782299999999992;0.64105;13.5;2014-01-04 11:00:00;84;0.64105;-1.22405;1.8651;0.0;0.0504;1.8651
84;11.64154999999999;0.973833333333333;13.5;2014-01-04 12:00:00;85;0.973833333333333;-1.85916666666667;2.83308333333333;0.0;0.0504;2.83308333333333
85;12.41063333333333;1.08936666666667;13.5;2014-01-04 13:00:00;86;1.08936666666667;-1.57616666666667;2.66553333333333;0.0;0.0504;1.8584500000000101
86;12.536683333333333;0.963316666666667;13.5;2014-01-04 14:00:00;87;0.963316666666667;-1.42035;2.38373333333333;0.0;0.0504;1.0893666666666704
87;13.12705;0.37295;13.5;2014-01-04 15:00:00;88;0.37295;-0.966533333333333;1.33945;0.0;0.0504;0.9633166666666675
88;12.875399999999999;0.6246;13.5;2014-01-04 16:00:00;89;0.6246;-0.227;0.851566666666667;0.0;0.0504;0.37294999999999945
89;12.331766666666665;0.593866666666667;13.5;2014-01-04 17:00:00;90;0.593866666666667;0.539583333333333;0.0502333333333333;0.0;0.0504;0.0502333333333333
90;11.152983333333335;1.17878333333333;13.5;2014-01-04 18:00:00;91;1.17878333333333;1.17846666666667;0.0;0.0;0.0504;0.0
91;10.405650000000001;0.747333333333333;13.5;2014-01-04 19:00:00;92;0.747333333333333;0.747333333333333;0.0;0.0;0.0504;0.0
92;9.83815;0.5675;13.5;2014-01-04 20:00:00;93;0.5675;0.5675;0.0;0.0;0.0504;0.0
93;8.51406666666667;1.32408333333333;13.5;2014-01-04 21:00:00;94;1.32408333333333;1.32201666666667;0.0;0.0;0.0504;0.0
94;7.29453333333334;1.21953333333333;13.5;2014-01-04 22:00:00;95;1.21953333333333;1.21835;0.0;0.0;0.0504;0.0
95;6.05735000000001;1.23718333333333;13.5;2014-01-04 23:00:00;96;1.23718333333333;1.23628333333333;0.0;0.0;0.00493;0.0
96;5.34440000000001;0.71295;13.5;2014-01-05 00:00:00;97;0.71295;0.71295;0.0;0.0;0.00493;0.0
97;5.075066666666677;0.269333333333333;13.5;2014-01-05 01:00:00;98;0.269333333333333;0.269333333333333;0.0;0.0;0.00493;0.0
98;4.837833333333344;0.237233333333333;13.5;2014-01-05 02:00:00;99;0.237233333333333;0.237233333333333;0.0;0.0;0.00493;0.0
99;4.538516666666677;0.299316666666667;13.5;2014-01-05 03:00:00;100;0.299316666666667;0.299316666666667;0.0;0.0;0.00493;0.0
100;4.232433333333344;0.306083333333333;13.5;2014-01-05 04:00:00;101;0.306083333333333;0.306083333333333;0.0;0.0;0.00493;0.0
101;3.9791166666666773;0.253316666666667;13.5;2014-01-05 05:00:00;102;0.253316666666667;0.253316666666667;0.0;0.0;0.00493;0.0
102;3.744933333333344;0.234183333333333;13.5;2014-01-05 06:00:00;103;0.234183333333333;0.234183333333333;0.0;0.0;0.00493;0.0
103;3.4910333333333443;0.2739;13.5;2014-01-05 07:00:00;104;0.2739;0.249333333333333;0.02;0.0;0.0504;0.02
104;3.1894000000000102;0.742366666666667;13.5;2014-01-05 08:00:00;105;0.742366666666667;0.30165;0.440733333333333;0.0;0.0504;0.440733333333333
105;3.4726000000000106;0.675066666666667;13.5;2014-01-05 09:00:00;106;0.675066666666667;-0.283133333333333;0.958266666666667;0.0;0.0504;0.958266666666667
106;5.3068500000000105;0.69235;13.5;2014-01-05 10:00:00;107;0.69235;-1.83426666666667;2.5266;0.0;0.0504;2.5266
107;7.4638500000000105;0.5834;13.5;2014-01-05 11:00:00;108;0.5834;-2.15705;2.7404;0.0;0.0504;2.7404
108;10.212583333333344;0.241166666666667;13.5;2014-01-05 12:00:00;109;0.241166666666667;-2.74878333333333;2.9899;0.0;0.0504;2.9899
109;12.411300000000008;0.710066666666667;13.5;2014-01-05 13:00:00;110;0.710066666666667;-2.19868333333333;2.90878333333333;0.0;0.0504;2.90878333333333
110;12.997066666666667;0.502933333333333;13.5;2014-01-05 14:00:00;111;0.502933333333333;-2.1033;2.60623333333333;0.0;0.0504;1.0886999999999922
111;12.840483333333333;0.659516666666667;13.5;2014-01-05 15:00:00;112;0.659516666666667;-1.29848333333333;1.9579;0.0;0.0504;0.502933333333333
112;12.504066666666667;0.995933333333333;13.5;2014-01-05 16:00:00;113;0.995933333333333;0.153316666666667;0.842683333333333;0.0;0.0504;0.6595166666666668
113;11.3945;1.15355;13.5;2014-01-05 17:00:00;114;1.15355;1.10663333333333;0.0439833333333333;0.0;0.0504;0.0439833333333333
114;10.421800000000001;0.9727;13.5;2014-01-05 18:00:00;115;0.9727;0.9727;0.0;0.0;0.0504;0.0
115;9.243;1.1788;13.5;2014-01-05 19:00:00;116;1.1788;1.1788;0.0;0.0;0.0504;0.0
116;8.06128333333333;1.18171666666667;13.5;2014-01-05 20:00:00;117;1.18171666666667;1.18171666666667;0.0;0.0;0.0504;0.0
117;7.312749999999998;0.748533333333333;13.5;2014-01-05 21:00:00;118;0.748533333333333;0.748533333333333;0.0;0.0;0.0504;0.0
118;6.706166666666665;0.606583333333333;13.5;2014-01-05 22:00:00;119;0.606583333333333;0.606583333333333;0.0;0.0;0.0504;0.0
119;6.371083333333331;0.335083333333333;13.5;2014-01-05 23:00:00;120;0.335083333333333;0.335083333333333;0.0;0.0;0.00493;0.0
120;6.109033333333331;0.26205;13.5;2014-01-06 00:00:00;121;0.26205;0.26205;0.0;0.0;0.00493;0.0
121;5.863483333333331;0.24555;13.5;2014-01-06 01:00:00;122;0.24555;0.24555;0.0;0.0;0.00493;0.0
122;5.637716666666664;0.225766666666667;13.5;2014-01-06 02:00:00;123;0.225766666666667;0.225766666666667;0.0;0.0;0.00493;0.0
123;5.407899999999997;0.229816666666667;13.5;2014-01-06 03:00:00;124;0.229816666666667;0.229816666666667;0.0;0.0;0.00493;0.0
124;4.860366666666664;0.547533333333333;13.5;2014-01-06 04:00:00;125;0.547533333333333;0.547533333333333;0.0;0.0;0.00493;0.0
125;4.146399999999997;0.713966666666667;13.5;2014-01-06 05:00:00;126;0.713966666666667;0.713966666666667;0.0;0.0;0.00493;0.0
126;3.4461333333333304;0.700266666666667;13.5;2014-01-06 06:00:00;127;0.700266666666667;0.700266666666667;0.0;0.0;0.00493;0.0
127;2.6277833333333307;0.8204;13.5;2014-01-06 07:00:00;128;0.8204;0.81475;0.00205;0.0;0.0504;0.00205
128;2.5143666666666644;0.436583333333333;13.5;2014-01-06 08:00:00;129;0.436583333333333;0.113383333333333;0.323166666666667;0.0;0.0504;0.323166666666667
129;3.096433333333332;0.2257;13.5;2014-01-06 09:00:00;130;0.2257;-0.582116666666667;0.807766666666667;0.0;0.0504;0.807766666666667
130;4.072549999999994;0.232466666666667;13.5;2014-01-06 10:00:00;131;0.232466666666667;-0.976083333333333;1.20858333333333;0.0;0.0504;1.20858333333333
131;5.335099999999994;0.22375;13.5;2014-01-06 11:00:00;132;0.22375;-1.26253333333333;1.4863;0.0;0.0504;1.4863
132;6.2915666666666645;0.46965;13.5;2014-01-06 12:00:00;133;0.46965;-0.956516666666667;1.42611666666667;0.0;0.0504;1.42611666666667
133;7.763849999999998;0.505316666666667;13.5;2014-01-06 13:00:00;134;0.505316666666667;-1.4723;1.9776;0.0;0.0504;1.9776
134;9.110099999999996;0.497733333333333;13.5;2014-01-06 14:00:00;135;0.497733333333333;-1.34616666666667;1.84398333333333;0.0;0.0504;1.84398333333333
