;battCharge;battDischarge;batteryCapacity;dateTime;id;loadCons;loadGrid;loadProd;newGrid;prices;prodUsage
0;0.0;0.0;13.5;2014-01-01 00:00:00;1;0.0;0.0;0.0;0.0;0.00493;0.0
1;0.0;0.0;13.5;2014-01-01 01:00:00;2;0.0;0.0;0.0;0.0;0.00493;0.0
2;0.0;0.0;13.5;2014-01-01 02:00:00;3;0.0;0.0;0.0;0.0;0.00493;0.0
3;0.0;0.0;13.5;2014-01-01 03:00:00;4;0.0;0.0;0.0;0.0;0.00493;0.0
4;0.0;0.0;13.5;2014-01-01 04:00:00;5;0.0;0.0;0.0;0.0;0.00493;0.0
5;0.0;0.0;13.5;2014-01-01 05:00:00;6;0.0;0.0;0.0;0.0;0.00493;0.0
6;0.0;0.0;13.5;2014-01-01 06:00:00;7;0.0;0.0;0.0;0.0;0.00493;0.0
7;0.0;0.0;13.5;2014-01-01 07:00:00;8;0.0;0.0;0.0;0.0;0.0504;0.0
8;0.0;0.0;13.5;2014-01-01 08:00:00;9;0.0;0.0;0.0;0.0;0.0504;0.0
9;0.0;0.0;13.5;2014-01-01 09:00:00;10;0.0;0.0;0.0;0.0;0.0504;0.0
10;0.0;0.0;13.5;2014-01-01 10:00:00;11;0.0;0.0;0.0;0.0;0.0504;0.0
11;0.0;0.0;13.5;2014-01-01 11:00:00;12;0.0;0.0;0.0;0.0;0.0504;0.0
12;0.0;0.0;13.5;2014-01-01 12:00:00;13;0.0;0.0;0.0;0.0;0.0504;0.0
13;0.0;0.0;13.5;2014-01-01 13:00:00;14;0.0;0.0;0.0;0.0;0.0504;0.0
14;0.0;0.0;13.5;2014-01-01 14:00:00;15;0.0;0.0;0.0;0.0;0.0504;0.0
15;0.0;0.0;13.5;2014-01-01 15:00:00;16;0.0;0.0;0.0;0.0;0.0504;0.0
16;0.0;0.0;13.5;2014-01-01 16:00:00;17;0.0;0.0;0.0;0.0;0.0504;0.0
17;0.0;0.0;13.5;2014-01-01 17:00:00;18;0.0;0.0;0.0;0.0;0.0504;0.0
18;0.0;0.0;13.5;2014-01-01 18:00:00;19;0.0;0.0;0.0;0.0;0.0504;0.0
19;0.0;0.0;13.5;2014-01-01 19:00:00;20;0.0;0.0;0.0;0.0;0.0504;0.0
20;0.0;0.0;13.5;2014-01-01 20:00:00;21;0.0;0.0;0.0;0.0;0.0504;0.0
21;0.0;0.0;13.5;2014-01-01 21:00:00;22;0.0;0.0;0.0;0.0;0.0504;0.0
22;0.0;0.0;13.5;2014-01-01 22:00:00;23;0.0;0.0;0.0;0.0;0.0504;0.0
23;0.0;0.0;13.5;2014-01-01 23:00:00;24;0.0;0.0;0.0;0.0;0.00493;0.0
24;0.0;0.0;13.5;2014-01-02 00:00:00;25;0.0;0.0;0.0;0.0;0.00493;0.0
25;0.0;0.0;13.5;2014-01-02 01:00:00;26;0.0;0.0;0.0;0.0;0.00493;0.0
26;0.0;0.0;13.5;2014-01-02 02:00:00;27;0.0;0.0;0.0;0.0;0.00493;0.0
27;0.0;0.0;13.5;2014-01-02 03:00:00;28;0.0;0.0;0.0;0.0;0.00493;0.0
28;0.0;0.0;13.5;2014-01-02 04:00:00;29;0.0;0.0;0.0;0.0;0.00493;0.0
29;0.0;0.0;13.5;2014-01-02 05:00:00;30;0.0;0.0;0.0;0.0;0.00493;0.0
30;0.0;0.0;13.5;2014-01-02 06:00:00;31;0.0;0.0;0.0;0.0;0.00493;0.0
31;0.0;0.0;13.5;2014-01-02 07:00:00;32;0.0;0.0;0.0;0.0;0.0504;0.0
32;0.0;0.0;13.5;2014-01-02 08:00:00;33;0.0;0.0;0.0;0.0;0.0504;0.0
33;0.0;0.0;13.5;2014-01-02 09:00:00;34;0.0;0.0;0.0;0.0;0.0504;0.0
34;0.0;0.0;13.5;2014-01-02 10:00:00;35;0.0;0.0;0.0;0.0;0.0504;0.0
35;0.0;0.0;13.5;2014-01-02 11:00:00;36;0.0;0.0;0.0;0.0;0.0504;0.0
36;0.0;0.0;13.5;2014-01-02 12:00:00;37;0.0;0.0;0.0;0.0;0.0504;0.0
37;0.0;0.0;13.5;2014-01-02 13:00:00;38;0.0;0.0;0.0;0.0;0.0504;0.0
38;0.0;0.0;13.5;2014-01-02 14:00:00;39;0.0;0.0;0.0;0.0;0.0504;0.0
39;0.0;0.0;13.5;2014-01-02 15:00:00;40;0.0;0.0;0.0;0.0;0.0504;0.0
40;0.0;0.0;13.5;2014-01-02 16:00:00;41;0.0;0.0;0.0;0.0;0.0504;0.0
41;0.0;0.0;13.5;2014-01-02 17:00:00;42;0.0;0.0;0.0;0.0;0.0504;0.0
42;0.0;0.0;13.5;2014-01-02 18:00:00;43;0.0;0.0;0.0;0.0;0.0504;0.0
43;0.0;0.0;13.5;2014-01-02 19:00:00;44;0.0;0.0;0.0;0.0;0.0504;0.0
44;0.0;0.0;13.5;2014-01-02 20:00:00;45;0.0;0.0;0.0;0.0;0.0504;0.0
45;0.0;0.0;13.5;2014-01-02 21:00:00;46;0.0;0.0;0.0;0.0;0.0504;0.0
46;0.0;0.0;13.5;2014-01-02 22:00:00;47;0.0;0.0;0.0;0.0;0.0504;0.0
47;0.0;0.0;13.5;2014-01-02 23:00:00;48;0.0;0.0;0.0;0.0;0.00493;0.0
48;0.0;0.0;13.5;2014-01-03 00:00:00;49;0.0;0.0;0.0;0.0;0.00493;0.0
49;0.0;0.0;13.5;2014-01-03 01:00:00;50;0.0;0.0;0.0;0.0;0.00493;0.0
50;0.0;0.0;13.5;2014-01-03 02:00:00;51;0.0;0.0;0.0;0.0;0.00493;0.0
51;0.0;0.0;13.5;2014-01-03 03:00:00;52;0.0;0.0;0.0;0.0;0.00493;0.0
52;0.0;0.0;13.5;2014-01-03 04:00:00;53;0.0;0.0;0.0;0.0;0.00493;0.0
53;0.0;0.0;13.5;2014-01-03 05:00:00;54;0.0;0.0;0.0;0.0;0.00493;0.0
54;0.0;0.0;13.5;2014-01-03 06:00:00;55;0.0;0.0;0.0;0.0;0.00493;0.0
55;0.0;0.0;13.5;2014-01-03 07:00:00;56;0.0;0.0;0.0;0.0;0.0504;0.0
56;0.0;0.0;13.5;2014-01-03 08:00:00;57;0.0;0.0;0.0;0.0;0.0504;0.0
57;0.0;0.0;13.5;2014-01-03 09:00:00;58;0.0;0.0;0.0;0.0;0.0504;0.0
58;0.0;0.0;13.5;2014-01-03 10:00:00;59;0.0;0.0;0.0;0.0;0.0504;0.0
59;0.0;0.0;13.5;2014-01-03 11:00:00;60;0.0;0.0;0.0;0.0;0.0504;0.0
60;0.0;0.0;13.5;2014-01-03 12:00:00;61;0.0;0.0;0.0;0.0;0.0504;0.0
61;0.0;0.0;13.5;2014-01-03 13:00:00;62;0.0;0.0;0.0;0.0;0.0504;0.0
62;0.0;0.0;13.5;2014-01-03 14:00:00;63;0.0;0.0;0.0;0.0;0.0504;0.0
63;0.0;0.0;13.5;2014-01-03 15:00:00;64;0.0;0.0;0.0;0.0;0.0504;0.0
64;0.0;0.0;13.5;2014-01-03 16:00:00;65;0.0;0.0;0.0;0.0;0.0504;0.0
65;0.0;0.0;13.5;2014-01-03 17:00:00;66;0.0;0.0;0.0;0.0;0.0504;0.0
66;0.0;0.0;13.5;2014-01-03 18:00:00;67;0.0;0.0;0.0;0.0;0.0504;0.0
67;0.0;0.0;13.5;2014-01-03 19:00:00;68;0.0;0.0;0.0;0.0;0.0504;0.0
68;0.0;0.0;13.5;2014-01-03 20:00:00;69;0.0;0.0;0.0;0.0;0.0504;0.0
69;0.0;0.0;13.5;2014-01-03 21:00:00;70;0.0;0.0;0.0;0.0;0.0504;0.0
70;0.0;0.0;13.5;2014-01-03 22:00:00;71;0.0;0.0;0.0;0.0;0.0504;0.0
71;0.0;0.0;13.5;2014-01-03 23:00:00;72;0.0;0.0;0.0;0.0;0.00493;0.0
72;0.0;0.0;13.5;2014-01-04 00:00:00;73;0.0;0.0;0.0;0.0;0.00493;0.0
73;0.0;0.0;13.5;2014-01-04 01:00:00;74;0.0;0.0;0.0;0.0;0.00493;0.0
74;0.0;0.0;13.5;2014-01-04 02:00:00;75;0.0;0.0;0.0;0.0;0.00493;0.0
75;0.0;0.0;13.5;2014-01-04 03:00:00;76;0.0;0.0;0.0;0.0;0.00493;0.0
76;0.0;0.0;13.5;2014-01-04 04:00:00;77;0.0;0.0;0.0;0.0;0.00493;0.0
77;0.0;0.0;13.5;2014-01-04 05:00:00;78;0.0;0.0;0.0;0.0;0.00493;0.0
78;0.0;0.0;13.5;2014-01-04 06:00:00;79;0.0;0.0;0.0;0.0;0.00493;0.0
79;0.0;0.0;13.5;2014-01-04 07:00:00;80;0.0;0.0;0.0;0.0;0.0504;0.0
80;0.0;0.0;13.5;2014-01-04 08:00:00;81;0.0;0.0;0.0;0.0;0.0504;0.0
81;0.0;0.0;13.5;2014-01-04 09:00:00;82;0.0;0.0;0.0;0.0;0.0504;0.0
82;0.0;0.0;13.5;2014-01-04 10:00:00;83;0.0;0.0;0.0;0.0;0.0504;0.0
83;0.0;0.0;13.5;2014-01-04 11:00:00;84;0.0;0.0;0.0;0.0;0.0504;0.0
84;0.0;0.0;13.5;2014-01-04 12:00:00;85;0.0;0.0;0.0;0.0;0.0504;0.0
85;0.0;0.0;13.5;2014-01-04 13:00:00;86;0.0;0.0;0.0;0.0;0.0504;0.0
86;0.0;0.0;13.5;2014-01-04 14:00:00;87;0.0;0.0;0.0;0.0;0.0504;0.0
87;0.0;0.0;13.5;2014-01-04 15:00:00;88;0.0;0.0;0.0;0.0;0.0504;0.0
88;0.0;0.0;13.5;2014-01-04 16:00:00;89;0.0;0.0;0.0;0.0;0.0504;0.0
89;0.0;0.0;13.5;2014-01-04 17:00:00;90;0.0;0.0;0.0;0.0;0.0504;0.0
90;0.0;0.0;13.5;2014-01-04 18:00:00;91;0.0;0.0;0.0;0.0;0.0504;0.0
91;0.0;0.0;13.5;2014-01-04 19:00:00;92;0.0;0.0;0.0;0.0;0.0504;0.0
92;0.0;0.0;13.5;2014-01-04 20:00:00;93;0.0;0.0;0.0;0.0;0.0504;0.0
93;0.0;0.0;13.5;2014-01-04 21:00:00;94;0.0;0.0;0.0;0.0;0.0504;0.0
94;0.0;0.0;13.5;2014-01-04 22:00:00;95;0.0;0.0;0.0;0.0;0.0504;0.0
95;0.0;0.0;13.5;2014-01-04 23:00:00;96;0.0;0.0;0.0;0.0;0.00493;0.0
96;0.0;0.0;13.5;2014-01-05 00:00:00;97;0.0;0.0;0.0;0.0;0.00493;0.0
97;0.0;0.0;13.5;2014-01-05 01:00:00;98;0.0;0.0;0.0;0.0;0.00493;0.0
98;0.0;0.0;13.5;2014-01-05 02:00:00;99;0.0;0.0;0.0;0.0;0.00493;0.0
99;0.0;0.0;13.5;2014-01-05 03:00:00;100;0.0;0.0;0.0;0.0;0.00493;0.0
100;0.0;0.0;13.5;2014-01-05 04:00:00;101;0.0;0.0;0.0;0.0;0.00493;0.0
101;0.0;0.0;13.5;2014-01-05 05:00:00;102;0.0;0.0;0.0;0.0;0.00493;0.0
102;0.0;0.0;13.5;2014-01-05 06:00:00;103;0.0;0.0;0.0;0.0;0.00493;0.0
103;0.0;0.0;13.5;2014-01-05 07:00:00;104;0.0;0.0;0.0;0.0;0.0504;0.0
104;0.0;0.0;13.5;2014-01-05 08:00:00;105;0.0;0.0;0.0;0.0;0.0504;0.0
105;0.0;0.0;13.5;2014-01-05 09:00:00;106;0.0;0.0;0.0;0.0;0.0504;0.0
106;0.0;0.0;13.5;2014-01-05 10:00:00;107;0.0;0.0;0.0;0.0;0.0504;0.0
107;0.0;0.0;13.5;2014-01-05 11:00:00;108;0.0;0.0;0.0;0.0;0.0504;0.0
108;0.0;0.0;13.5;2014-01-05 12:00:00;109;0.0;0.0;0.0;0.0;0.0504;0.0
109;0.0;0.0;13.5;2014-01-05 13:00:00;110;0.0;0.0;0.0;0.0;0.0504;0.0
110;0.0;0.0;13.5;2014-01-05 14:00:00;111;0.0;0.0;0.0;0.0;0.0504;0.0
111;0.0;0.0;13.5;2014-01-05 15:00:00;112;0.0;0.0;0.0;0.0;0.0504;0.0
112;0.0;0.0;13.5;2014-01-05 16:00:00;113;0.0;0.0;0.0;0.0;0.0504;0.0
113;0.0;0.0;13.5;2014-01-05 17:00:00;114;0.0;0.0;0.0;0.0;0.0504;0.0
114;0.0;0.0;13.5;2014-01-05 18:00:00;115;0.0;0.0;0.0;0.0;0.0504;0.0
115;0.0;0.0;13.5;2014-01-05 19:00:00;116;0.0;0.0;0.0;0.0;0.0504;0.0
116;0.0;0.0;13.5;2014-01-05 20:00:00;117;0.0;0.0;0.0;0.0;0.0504;0.0
117;0.0;0.0;13.5;2014-01-05 21:00:00;118;0.0;0.0;0.0;0.0;0.0504;0.0
118;0.0;0.0;13.5;2014-01-05 22:00:00;119;0.0;0.0;0.0;0.0;0.0504;0.0
119;0.0;0.0;13.5;2014-01-05 23:00:00;120;0.0;0.0;0.0;0.0;0.00493;0.0
120;0.0;0.0;13.5;2014-01-06 00:00:00;121;0.0;0.0;0.0;0.0;0.00493;0.0
121;0.0;0.0;13.5;2014-01-06 01:00:00;122;0.0;0.0;0.0;0.0;0.00493;0.0
122;0.0;0.0;13.5;2014-01-06 02:00:00;123;0.0;0.0;0.0;0.0;0.00493;0.0
123;0.0;0.0;13.5;2014-01-06 03:00:00;124;0.0;0.0;0.0;0.0;0.00493;0.0
124;0.0;0.0;13.5;2014-01-06 04:00:00;125;0.0;0.0;0.0;0.0;0.00493;0.0
125;0.0;0.0;13.5;2014-01-06 05:00:00;126;0.0;0.0;0.0;0.0;0.00493;0.0
126;0.0;0.0;13.5;2014-01-06 06:00:00;127;0.0;0.0;0.0;0.0;0.00493;0.0
127;0.0;0.0;13.5;2014-01-06 07:00:00;128;0.0;0.0;0.0;0.0;0.0504;0.0
128;0.0;0.0;13.5;2014-01-06 08:00:00;129;0.0;0.0;0.0;0.0;0.0504;0.0
129;0.0;0.0;13.5;2014-01-06 09:00:00;130;0.0;0.0;0.0;0.0;0.0504;0.0
130;0.0;0.0;13.5;2014-01-06 10:00:00;131;0.0;0.0;0.0;0.0;0.0504;0.0
131;0.0;0.0;13.5;2014-01-06 11:00:00;132;0.0;0.0;0.0;0.0;0.0504;0.0
132;0.0;0.0;13.5;2014-01-06 12:00:00;133;0.0;0.0;0.0;0.0;0.0504;0.0
133;0.0;0.0;13.5;2014-01-06 13:00:00;134;0.0;0.0;0.0;0.0;0.0504;0.0
134;0.0;0.0;13.5;2014-01-06 14:00:00;135;0.0;0.0;0.0;0.0;0.0504;0.0
135;0.0;0.0;13.5;2014-01-06 15:00:00;136;0.0;0.0;0.0;0.0;0.0504;0.0
136;0.0;0.0;13.5;2014-01-06 16:00:00;137;0.0;0.0;0.0;0.0;0.0504;0.0
137;0.0;0.0;13.5;2014-01-06 17:00:00;138;0.0;0.0;0.0;0.0;0.0504;0.0
138;0.0;0.0;13.5;2014-01-06 18:00:00;139;0.0;0.0;0.0;0.0;0.0504;0.0
139;0.0;0.0;13.5;2014-01-06 19:00:00;140;0.0;0.0;0.0;0.0;0.0504;0.0
140;0.0;0.0;13.5;2014-01-06 20:00:00;141;0.0;0.0;0.0;0.0;0.0504;0.0
141;0.0;0.0;13.5;2014-01-06 21:00:00;142;0.0;0.0;0.0;0.0;0.0504;0.0
142;0.0;0.0;13.5;2014-01-06 22:00:00;143;0.0;0.0;0.0;0.0;0.0504;0.0
143;0.0;0.0;13.5;2014-01-06 23:00:00;144;0.0;0.0;0.0;0.0;0.00493;0.0
144;0.0;0.0;13.5;2014-01-07 00:00:00;145;0.0;0.0;0.0;0.0;0.00493;0.0
145;0.0;0.0;13.5;2014-01-07 01:00:00;146;0.0;0.0;0.0;0.0;0.00493;0.0
146;0.0;0.0;13.5;2014-01-07 02:00:00;147;0.0;0.0;0.0;0.0;0.00493;0.0
147;0.0;0.0;13.5;2014-01-07 03:00:00;148;0.0;0.0;0.0;0.0;0.00493;0.0
148;0.0;0.0;13.5;2014-01-07 04:00:00;149;0.0;0.0;0.0;0.0;0.00493;0.0
149;0.0;0.0;13.5;2014-01-07 05:00:00;150;0.0;0.0;0.0;0.0;0.00493;0.0
150;0.0;0.0;13.5;2014-01-07 06:00:00;151;0.0;0.0;0.0;0.0;0.00493;0.0
151;0.0;0.0;13.5;2014-01-07 07:00:00;152;0.0;0.0;0.0;0.0;0.0504;0.0
152;0.0;0.0;13.5;2014-01-07 08:00:00;153;0.0;0.0;0.0;0.0;0.0504;0.0
153;0.0;0.0;13.5;2014-01-07 09:00:00;154;0.0;0.0;0.0;0.0;0.0504;0.0
154;0.0;0.0;13.5;2014-01-07 10:00:00;155;0.0;0.0;0.0;0.0;0.0504;0.0
155;0.0;0.0;13.5;2014-01-07 11:00:00;156;0.0;0.0;0.0;0.0;0.0504;0.0
156;0.0;0.0;13.5;2014-01-07 12:00:00;157;0.0;0.0;0.0;0.0;0.0504;0.0
157;0.0;0.0;13.5;2014-01-07 13:00:00;158;0.0;0.0;0.0;0.0;0.0504;0.0
158;0.0;0.0;13.5;2014-01-07 14:00:00;159;0.0;0.0;0.0;0.0;0.0504;0.0
159;0.0;0.0;13.5;2014-01-07 15:00:00;160;0.0;0.0;0.0;0.0;0.0504;0.0
160;0.0;0.0;13.5;2014-01-07 16:00:00;161;0.0;0.0;0.0;0.0;0.0504;0.0
161;0.0;0.0;13.5;2014-01-07 17:00:00;162;0.0;0.0;0.0;0.0;0.0504;0.0
162;0.0;0.0;13.5;2014-01-07 18:00:00;163;0.0;0.0;0.0;0.0;0.0504;0.0
163;0.0;0.0;13.5;2014-01-07 19:00:00;164;0.0;0.0;0.0;0.0;0.0504;0.0
164;0.0;0.0;13.5;2014-01-07 20:00:00;165;0.0;0.0;0.0;0.0;0.0504;0.0
165;0.0;0.0;13.5;2014-01-07 21:00:00;166;0.0;0.0;0.0;0.0;0.0504;0.0
166;0.0;0.0;13.5;2014-01-07 22:00:00;167;0.0;0.0;0.0;0.0;0.0504;0.0
167;0.0;0.0;13.5;2014-01-07 23:00:00;168;0.0;0.0;0.0;0.0;0.00493;0.0
168;0.0;0.0;13.5;2014-01-08 00:00:00;169;0.0;0.0;0.0;0.0;0.00493;0.0
169;0.0;0.0;13.5;2014-01-08 01:00:00;170;0.0;0.0;0.0;0.0;0.00493;0.0
170;0.0;0.0;13.5;2014-01-08 02:00:00;171;0.0;0.0;0.0;0.0;0.00493;0.0
171;0.0;0.0;13.5;2014-01-08 03:00:00;172;0.0;0.0;0.0;0.0;0.00493;0.0
172;0.0;0.0;13.5;2014-01-08 04:00:00;173;0.0;0.0;0.0;0.0;0.00493;0.0
173;0.0;0.0;13.5;2014-01-08 05:00:00;174;0.0;0.0;0.0;0.0;0.00493;0.0
174;0.0;0.0;13.5;2014-01-08 06:00:00;175;0.0;0.0;0.0;0.0;0.00493;0.0
175;0.0;0.0;13.5;2014-01-08 07:00:00;176;0.0;0.0;0.0;0.0;0.0504;0.0
176;0.0;0.0;13.5;2014-01-08 08:00:00;177;0.0;0.0;0.0;0.0;0.0504;0.0
177;0.0;0.0;13.5;2014-01-08 09:00:00;178;0.0;0.0;0.0;0.0;0.0504;0.0
178;0.0;0.0;13.5;2014-01-08 10:00:00;179;0.0;0.0;0.0;0.0;0.0504;0.0
179;0.0;0.0;13.5;2014-01-08 11:00:00;180;0.0;0.0;0.0;0.0;0.0504;0.0
180;0.0;0.0;13.5;2014-01-08 12:00:00;181;0.0;0.0;0.0;0.0;0.0504;0.0
181;0.0;0.0;13.5;2014-01-08 13:00:00;182;0.0;0.0;0.0;0.0;0.0504;0.0
