"id";"date";"time";"dateTime";"dayOfWeek";"holiday";"dayId";"loadCons";"loadProd";"loadGrid"
1;2014-01-01;"00:00:00";"2014-01-01 00:00:00";"3";1;1;0.99135;-0.00666666666666667;0.99135
2;2014-01-01;"01:00:00";"2014-01-01 01:00:00";"3";1;1;0.6795;-0.00665;0.6795
3;2014-01-01;"02:00:00";"2014-01-01 02:00:00";"3";1;1;0.573216666666667;-0.0064;0.573216666666667
4;2014-01-01;"03:00:00";"2014-01-01 03:00:00";"3";1;1;0.653583333333333;-0.00666666666666667;0.653583333333333
5;2014-01-01;"04:00:00";"2014-01-01 04:00:00";"3";1;1;0.64415;-0.00656666666666667;0.64415
6;2014-01-01;"05:00:00";"2014-01-01 05:00:00";"3";1;1;0.628883333333333;-0.0065;0.628883333333333
7;2014-01-01;"06:00:00";"2014-01-01 06:00:00";"3";1;1;0.678433333333333;-0.0067;0.678433333333333
8;2014-01-01;"07:00:00";"2014-01-01 07:00:00";"3";1;1;0.71735;0.00463333333333333;0.707566666666667
9;2014-01-01;"08:00:00";"2014-01-01 08:00:00";"3";1;1;0.6608;0.67025;-0.00961666666666667
10;2014-01-01;"09:00:00";"2014-01-01 09:00:00";"3";1;1;0.9735;1.78016666666667;-0.8067
11;2014-01-01;"10:00:00";"2014-01-01 10:00:00";"3";1;1;1.47711666666667;3.26746666666667;-1.79041666666667
12;2014-01-01;"11:00:00";"2014-01-01 11:00:00";"3";1;1;1.72071666666667;2.49345;-0.772733333333333
13;2014-01-01;"12:00:00";"2014-01-01 12:00:00";"3";1;1;1.10996666666667;1.82406666666667;-0.7141
14;2014-01-01;"13:00:00";"2014-01-01 13:00:00";"3";1;1;1.02378333333333;2.66618333333333;-1.64241666666667
15;2014-01-01;"14:00:00";"2014-01-01 14:00:00";"3";1;1;0.8452;2.61226666666667;-1.76725
16;2014-01-01;"15:00:00";"2014-01-01 15:00:00";"3";1;1;0.879533333333333;0.9367;-0.0572166666666667
17;2014-01-01;"16:00:00";"2014-01-01 16:00:00";"3";1;1;0.720516666666667;0.534466666666667;0.186016666666667
18;2014-01-01;"17:00:00";"2014-01-01 17:00:00";"3";1;1;0.609583333333333;0.237133333333333;0.369983333333333
19;2014-01-01;"18:00:00";"2014-01-01 18:00:00";"3";1;1;0.682166666666667;-0.00681666666666667;0.682166666666667
20;2014-01-01;"19:00:00";"2014-01-01 19:00:00";"3";1;1;0.695183333333333;-0.0068;0.695183333333333
21;2014-01-01;"20:00:00";"2014-01-01 20:00:00";"3";1;1;1.19908333333333;-0.00691666666666667;1.19908333333333
22;2014-01-01;"21:00:00";"2014-01-01 21:00:00";"3";1;1;0.996533333333333;-0.00676666666666667;0.996533333333333
23;2014-01-01;"22:00:00";"2014-01-01 22:00:00";"3";1;1;0.881716666666667;-0.00668333333333333;0.881716666666667
24;2014-01-01;"23:00:00";"2014-01-01 23:00:00";"3";1;1;0.831316666666667;-0.00661666666666667;0.831316666666667
25;2014-01-02;"00:00:00";"2014-01-02 00:00:00";"4";0;2;0.76375;-0.0069;0.76375
26;2014-01-02;"01:00:00";"2014-01-02 01:00:00";"4";0;2;0.555033333333333;-0.00645;0.555033333333333
27;2014-01-02;"02:00:00";"2014-01-02 02:00:00";"4";0;2;0.645716666666667;-0.00648333333333333;0.645716666666667
28;2014-01-02;"03:00:00";"2014-01-02 03:00:00";"4";0;2;0.702016666666667;-0.00665;0.702016666666667
29;2014-01-02;"04:00:00";"2014-01-02 04:00:00";"4";0;2;0.72025;-0.00663333333333333;0.72025
30;2014-01-02;"05:00:00";"2014-01-02 05:00:00";"4";0;2;0.65145;-0.00671666666666667;0.65145
31;2014-01-02;"06:00:00";"2014-01-02 06:00:00";"4";0;2;0.6771;-0.00666666666666667;0.6771
32;2014-01-02;"07:00:00";"2014-01-02 07:00:00";"4";0;2;0.772733333333333;0.01445;0.753683333333333
33;2014-01-02;"08:00:00";"2014-01-02 08:00:00";"4";0;2;1.4967;0.534983333333333;0.96165
34;2014-01-02;"09:00:00";"2014-01-02 09:00:00";"4";0;2;1.41221666666667;1.79171666666667;-0.379533333333333
35;2014-01-02;"10:00:00";"2014-01-02 10:00:00";"4";0;2;1.1848;3.5183;-2.33353333333333
36;2014-01-02;"11:00:00";"2014-01-02 11:00:00";"4";0;2;1.06593333333333;4.25866666666667;-3.19273333333333
37;2014-01-02;"12:00:00";"2014-01-02 12:00:00";"4";0;2;1.12728333333333;4.50116666666667;-3.37391666666667
38;2014-01-02;"13:00:00";"2014-01-02 13:00:00";"4";0;2;0.741933333333333;4.1188;-3.37688333333333
39;2014-01-02;"14:00:00";"2014-01-02 14:00:00";"4";0;2;0.804533333333333;3.32255;-2.51811666666667
40;2014-01-02;"15:00:00";"2014-01-02 15:00:00";"4";0;2;0.757266666666667;2.4302;-1.67295
41;2014-01-02;"16:00:00";"2014-01-02 16:00:00";"4";0;2;0.611233333333333;1.65813333333333;-1.04688333333333
42;2014-01-02;"17:00:00";"2014-01-02 17:00:00";"4";0;2;0.843666666666667;0.420333333333333;0.421533333333333
43;2014-01-02;"18:00:00";"2014-01-02 18:00:00";"4";0;2;0.900083333333333;-0.0067;0.900083333333333
44;2014-01-02;"19:00:00";"2014-01-02 19:00:00";"4";0;2;0.82565;-0.0061;0.82565
45;2014-01-02;"20:00:00";"2014-01-02 20:00:00";"4";0;2;0.99835;-0.00633333333333333;0.99835
46;2014-01-02;"21:00:00";"2014-01-02 21:00:00";"4";0;2;2.0364;-0.00691666666666667;2.0364
47;2014-01-02;"22:00:00";"2014-01-02 22:00:00";"4";0;2;1.56151666666667;-0.00703333333333333;1.56151666666667
48;2014-01-02;"23:00:00";"2014-01-02 23:00:00";"4";0;2;1.14298333333333;-0.00666666666666667;1.14298333333333
49;2014-01-03;"00:00:00";"2014-01-03 00:00:00";"5";0;3;0.729166666666667;-0.00651666666666667;0.729166666666667
50;2014-01-03;"01:00:00";"2014-01-03 01:00:00";"5";0;3;0.765233333333333;-0.00663333333333333;0.765233333333333
51;2014-01-03;"02:00:00";"2014-01-03 02:00:00";"5";0;3;0.75035;-0.00658333333333333;0.75035
52;2014-01-03;"03:00:00";"2014-01-03 03:00:00";"5";0;3;0.695866666666667;-0.00638333333333333;0.695866666666667
53;2014-01-03;"04:00:00";"2014-01-03 04:00:00";"5";0;3;0.786216666666667;-0.00671666666666667;0.786216666666667
54;2014-01-03;"05:00:00";"2014-01-03 05:00:00";"5";0;3;0.742733333333333;-0.00645;0.742733333333333
55;2014-01-03;"06:00:00";"2014-01-03 06:00:00";"5";0;3;0.712383333333333;-0.00613333333333333;0.712383333333333
56;2014-01-03;"07:00:00";"2014-01-03 07:00:00";"5";0;3;0.76825;0.0034;0.7591
57;2014-01-03;"08:00:00";"2014-01-03 08:00:00";"5";0;3;0.88505;0.757816666666667;0.1273
58;2014-01-03;"09:00:00";"2014-01-03 09:00:00";"5";0;3;1.2689;1.91758333333333;-0.648516666666667
59;2014-01-03;"10:00:00";"2014-01-03 10:00:00";"5";0;3;1.80793333333333;3.47255;-1.66458333333333
60;2014-01-03;"11:00:00";"2014-01-03 11:00:00";"5";0;3;1.31221666666667;4.24126666666667;-2.92895
61;2014-01-03;"12:00:00";"2014-01-03 12:00:00";"5";0;3;0.752616666666667;4.51055;-3.75791666666667
62;2014-01-03;"13:00:00";"2014-01-03 13:00:00";"5";0;3;0.65805;4.4619;-3.80388333333333
63;2014-01-03;"14:00:00";"2014-01-03 14:00:00";"5";0;3;0.658583333333333;3.94413333333333;-3.28553333333333
64;2014-01-03;"15:00:00";"2014-01-03 15:00:00";"5";0;3;0.609916666666667;2.88315;-2.27325
65;2014-01-03;"16:00:00";"2014-01-03 16:00:00";"5";0;3;0.614783333333333;1.87165;-1.25686666666667
66;2014-01-03;"17:00:00";"2014-01-03 17:00:00";"5";0;3;0.63445;0.4476;0.184483333333333
67;2014-01-03;"18:00:00";"2014-01-03 18:00:00";"5";0;3;0.629366666666667;-0.00675;0.629366666666667
68;2014-01-03;"19:00:00";"2014-01-03 19:00:00";"5";0;3;0.572033333333333;-0.00661666666666667;0.572033333333333
69;2014-01-03;"20:00:00";"2014-01-03 20:00:00";"5";0;3;0.745783333333333;-0.00676666666666667;0.745783333333333
