"id";"date";"time";"dateTime";"dayOfWeek";"holiday";"dayId";"loadCons";"loadProd";"loadGrid"
1;2014-01-01;"00:00:00";"2014-01-01 00:00:00";"3";1;1;0.6072;-0.00155;0.6072
2;2014-01-01;"01:00:00";"2014-01-01 01:00:00";"3";1;1;0.852983333333333;-0.00155;0.852983333333333
3;2014-01-01;"02:00:00";"2014-01-01 02:00:00";"3";1;1;0.8607;-0.00148333333333333;0.8607
4;2014-01-01;"03:00:00";"2014-01-01 03:00:00";"3";1;1;0.852016666666667;-0.00155;0.852016666666667
5;2014-01-01;"04:00:00";"2014-01-01 04:00:00";"3";1;1;0.856266666666667;-0.00148333333333333;0.856266666666667
6;2014-01-01;"05:00:00";"2014-01-01 05:00:00";"3";1;1;0.6306;-0.00153333333333333;0.6306
7;2014-01-01;"06:00:00";"2014-01-01 06:00:00";"3";1;1;0.6691;-0.0016;0.6691
8;2014-01-01;"07:00:00";"2014-01-01 07:00:00";"3";1;1;0.7356;0.0513833333333333;0.682383333333333
9;2014-01-01;"08:00:00";"2014-01-01 08:00:00";"3";1;1;0.384216666666667;0.6526;-0.268366666666667
10;2014-01-01;"09:00:00";"2014-01-01 09:00:00";"3";1;1;0.496816666666667;1.24043333333333;-0.743566666666667
11;2014-01-01;"10:00:00";"2014-01-01 10:00:00";"3";1;1;0.477466666666667;1.95156666666667;-1.47408333333333
12;2014-01-01;"11:00:00";"2014-01-01 11:00:00";"3";1;1;0.465916666666667;1.71838333333333;-1.25256666666667
13;2014-01-01;"12:00:00";"2014-01-01 12:00:00";"3";1;1;0.5409;1.412;-0.87105
14;2014-01-01;"13:00:00";"2014-01-01 13:00:00";"3";1;1;0.578783333333333;2.04783333333333;-1.46896666666667
15;2014-01-01;"14:00:00";"2014-01-01 14:00:00";"3";1;1;0.467533333333333;2.03141666666667;-1.56385
16;2014-01-01;"15:00:00";"2014-01-01 15:00:00";"3";1;1;0.4892;0.733783333333333;-0.244633333333333
17;2014-01-01;"16:00:00";"2014-01-01 16:00:00";"3";1;1;0.49445;0.379;0.115266666666667
18;2014-01-01;"17:00:00";"2014-01-01 17:00:00";"3";1;1;0.508316666666667;0.057;0.442433333333333
19;2014-01-01;"18:00:00";"2014-01-01 18:00:00";"3";1;1;0.795366666666667;-0.00471666666666667;0.795366666666667
20;2014-01-01;"19:00:00";"2014-01-01 19:00:00";"3";1;1;1.13915;-0.0013;1.13911666666667
21;2014-01-01;"20:00:00";"2014-01-01 20:00:00";"3";1;1;1.7722;-0.000933333333333333;1.77215
22;2014-01-01;"21:00:00";"2014-01-01 21:00:00";"3";1;1;2.17871666666667;-0.000533333333333333;2.17793333333333
23;2014-01-01;"22:00:00";"2014-01-01 22:00:00";"3";1;1;3.38518333333333;0.00158333333333333;3.38348333333333
24;2014-01-01;"23:00:00";"2014-01-01 23:00:00";"3";1;1;0.610516666666667;-0.00195;0.610516666666667
25;2014-01-02;"00:00:00";"2014-01-02 00:00:00";"4";0;2;0.526516666666667;-0.00186666666666667;0.526516666666667
26;2014-01-02;"01:00:00";"2014-01-02 01:00:00";"4";0;2;0.522483333333333;-0.0018;0.522483333333333
27;2014-01-02;"02:00:00";"2014-01-02 02:00:00";"4";0;2;0.5291;-0.00183333333333333;0.5291
28;2014-01-02;"03:00:00";"2014-01-02 03:00:00";"4";0;2;0.611416666666667;-0.00175;0.611416666666667
29;2014-01-02;"04:00:00";"2014-01-02 04:00:00";"4";0;2;0.71815;-0.00165;0.71815
30;2014-01-02;"05:00:00";"2014-01-02 05:00:00";"4";0;2;0.734216666666667;-0.00166666666666667;0.734216666666667
31;2014-01-02;"06:00:00";"2014-01-02 06:00:00";"4";0;2;0.84945;-0.00161666666666667;0.84945
32;2014-01-02;"07:00:00";"2014-01-02 07:00:00";"4";0;2;2.08396666666667;0.0452833333333333;2.03766666666667
33;2014-01-02;"08:00:00";"2014-01-02 08:00:00";"4";0;2;0.687266666666667;0.473933333333333;0.2133
34;2014-01-02;"09:00:00";"2014-01-02 09:00:00";"4";0;2;0.51405;1.27103333333333;-0.756983333333333
35;2014-01-02;"10:00:00";"2014-01-02 10:00:00";"4";0;2;0.5132;2.11981666666667;-1.60665
36;2014-01-02;"11:00:00";"2014-01-02 11:00:00";"4";0;2;0.507466666666667;2.78473333333333;-2.27721666666667
37;2014-01-02;"12:00:00";"2014-01-02 12:00:00";"4";0;2;0.4894;3.1868;-2.69745
38;2014-01-02;"13:00:00";"2014-01-02 13:00:00";"4";0;2;0.533216666666667;3.12446666666667;-2.5911
39;2014-01-02;"14:00:00";"2014-01-02 14:00:00";"4";0;2;0.61195;2.6016;-1.98965
40;2014-01-02;"15:00:00";"2014-01-02 15:00:00";"4";0;2;0.603433333333333;2.04093333333333;-1.43748333333333
41;2014-01-02;"16:00:00";"2014-01-02 16:00:00";"4";0;2;0.563533333333333;0.7048;-0.14125
42;2014-01-02;"17:00:00";"2014-01-02 17:00:00";"4";0;2;0.877616666666667;0.0781166666666667;0.795783333333333
43;2014-01-02;"18:00:00";"2014-01-02 18:00:00";"4";0;2;1.82255;-0.00421666666666667;1.82228333333333
44;2014-01-02;"19:00:00";"2014-01-02 19:00:00";"4";0;2;1.60825;-0.00165;1.60825
45;2014-01-02;"20:00:00";"2014-01-02 20:00:00";"4";0;2;2.59856666666667;-0.000416666666666667;2.59778333333333
46;2014-01-02;"21:00:00";"2014-01-02 21:00:00";"4";0;2;1.31035;-0.0016;1.31035
47;2014-01-02;"22:00:00";"2014-01-02 22:00:00";"4";0;2;1.376;0.000616666666666667;1.37535
48;2014-01-02;"23:00:00";"2014-01-02 23:00:00";"4";0;2;3.00508333333333;0.00156666666666667;3.00326666666667
49;2014-01-03;"00:00:00";"2014-01-03 00:00:00";"5";0;3;0.64925;-0.00191666666666667;0.64925
50;2014-01-03;"01:00:00";"2014-01-03 01:00:00";"5";0;3;0.699766666666667;-0.0016;0.699766666666667
51;2014-01-03;"02:00:00";"2014-01-03 02:00:00";"5";0;3;0.956683333333333;-0.00135;0.956683333333333
52;2014-01-03;"03:00:00";"2014-01-03 03:00:00";"5";0;3;0.731;-0.0016;0.731
53;2014-01-03;"04:00:00";"2014-01-03 04:00:00";"5";0;3;0.695733333333333;-0.00151666666666667;0.695733333333333
54;2014-01-03;"05:00:00";"2014-01-03 05:00:00";"5";0;3;0.955866666666667;-0.00143333333333333;0.955866666666667
55;2014-01-03;"06:00:00";"2014-01-03 06:00:00";"5";0;3;1.08798333333333;-0.00111666666666667;1.08781666666667
56;2014-01-03;"07:00:00";"2014-01-03 07:00:00";"5";0;3;2.96365;0.0869666666666667;2.87491666666667
57;2014-01-03;"08:00:00";"2014-01-03 08:00:00";"5";0;3;1.32665;0.724933333333333;0.6017
58;2014-01-03;"09:00:00";"2014-01-03 09:00:00";"5";0;3;0.778083333333333;1.33606666666667;-0.558066666666667
59;2014-01-03;"10:00:00";"2014-01-03 10:00:00";"5";0;3;0.89535;2.08681666666667;-1.19138333333333
60;2014-01-03;"11:00:00";"2014-01-03 11:00:00";"5";0;3;0.686516666666667;2.79918333333333;-2.1127
61;2014-01-03;"12:00:00";"2014-01-03 12:00:00";"5";0;3;0.673183333333333;3.23786666666667;-2.56476666666667
62;2014-01-03;"13:00:00";"2014-01-03 13:00:00";"5";0;3;0.70325;3.39076666666667;-2.6875
63;2014-01-03;"14:00:00";"2014-01-03 14:00:00";"5";0;3;0.78235;3.13676666666667;-2.3545
64;2014-01-03;"15:00:00";"2014-01-03 15:00:00";"5";0;3;2.41246666666667;2.4977;-0.0851166666666667
65;2014-01-03;"16:00:00";"2014-01-03 16:00:00";"5";0;3;3.55103333333333;0.8962;2.65478333333333
66;2014-01-03;"17:00:00";"2014-01-03 17:00:00";"5";0;3;2.34063333333333;0.0467833333333333;2.28671666666667
67;2014-01-03;"18:00:00";"2014-01-03 18:00:00";"5";0;3;1.84116666666667;-0.00535;1.84095
