"id";"date";"time";"dateTime";"dayOfWeek";"holiday";"dayId";"loadCons";"loadProd";"loadGrid"
1;2014-01-01;"00:00:00";"2014-01-01 00:00:00";"3";1;1;0.30315;-0.00596666666666667;0.30315
2;2014-01-01;"01:00:00";"2014-01-01 01:00:00";"3";1;1;0.358566666666667;-0.00631666666666667;0.358566666666667
3;2014-01-01;"02:00:00";"2014-01-01 02:00:00";"3";1;1;0.367283333333333;-0.00635;0.367283333333333
4;2014-01-01;"03:00:00";"2014-01-01 03:00:00";"3";1;1;0.350333333333333;-0.00626666666666667;0.350333333333333
5;2014-01-01;"04:00:00";"2014-01-01 04:00:00";"3";1;1;0.562516666666667;-0.00676666666666667;0.562516666666667
6;2014-01-01;"05:00:00";"2014-01-01 05:00:00";"3";1;1;0.570533333333333;-0.00675;0.570533333333333
7;2014-01-01;"06:00:00";"2014-01-01 06:00:00";"3";1;1;0.4342;-0.0065;0.4342
8;2014-01-01;"07:00:00";"2014-01-01 07:00:00";"3";1;1;0.459183333333333;0.0528;0.401033333333333
9;2014-01-01;"08:00:00";"2014-01-01 08:00:00";"3";1;1;0.58985;0.773583333333333;-0.18375
10;2014-01-01;"09:00:00";"2014-01-01 09:00:00";"3";1;1;0.776916666666667;2.0977;-1.3205
11;2014-01-01;"10:00:00";"2014-01-01 10:00:00";"3";1;1;0.773833333333333;3.03675;-2.263
12;2014-01-01;"11:00:00";"2014-01-01 11:00:00";"3";1;1;0.64435;2.3844;-1.73998333333333
13;2014-01-01;"12:00:00";"2014-01-01 12:00:00";"3";1;1;0.722133333333333;1.79513333333333;-1.07298333333333
14;2014-01-01;"13:00:00";"2014-01-01 13:00:00";"3";1;1;0.185183333333333;2.55865;-2.37338333333333
15;2014-01-01;"14:00:00";"2014-01-01 14:00:00";"3";1;1;0.176966666666667;2.62845;-2.45148333333333
16;2014-01-01;"15:00:00";"2014-01-01 15:00:00";"3";1;1;0.306866666666667;0.930316666666667;-0.623433333333333
17;2014-01-01;"16:00:00";"2014-01-01 16:00:00";"3";1;1;0.430566666666667;0.496166666666667;-0.0654833333333333
18;2014-01-01;"17:00:00";"2014-01-01 17:00:00";"3";1;1;0.731383333333333;0.1738;0.549916666666667
19;2014-01-01;"18:00:00";"2014-01-01 18:00:00";"3";1;1;0.932633333333333;-0.00706666666666667;0.932633333333333
20;2014-01-01;"19:00:00";"2014-01-01 19:00:00";"3";1;1;1.01996666666667;-0.00521666666666667;1.01996666666667
21;2014-01-01;"20:00:00";"2014-01-01 20:00:00";"3";1;1;0.7499;-0.00495;0.7499
22;2014-01-01;"21:00:00";"2014-01-01 21:00:00";"3";1;1;0.551566666666667;-0.00506666666666667;0.551566666666667
23;2014-01-01;"22:00:00";"2014-01-01 22:00:00";"3";1;1;0.4795;-0.00533333333333333;0.4795
24;2014-01-01;"23:00:00";"2014-01-01 23:00:00";"3";1;1;0.233466666666667;-0.00593333333333333;0.233466666666667
25;2014-01-02;"00:00:00";"2014-01-02 00:00:00";"4";0;2;0.206916666666667;-0.006;0.206916666666667
26;2014-01-02;"01:00:00";"2014-01-02 01:00:00";"4";0;2;0.22475;-0.006;0.22475
27;2014-01-02;"02:00:00";"2014-01-02 02:00:00";"4";0;2;0.206283333333333;-0.006;0.206283333333333
28;2014-01-02;"03:00:00";"2014-01-02 03:00:00";"4";0;2;0.22935;-0.00605;0.22935
29;2014-01-02;"04:00:00";"2014-01-02 04:00:00";"4";0;2;0.38955;-0.00631666666666667;0.38955
30;2014-01-02;"05:00:00";"2014-01-02 05:00:00";"4";0;2;0.6035;-0.00691666666666667;0.6035
31;2014-01-02;"06:00:00";"2014-01-02 06:00:00";"4";0;2;0.4374;-0.00645;0.4374
32;2014-01-02;"07:00:00";"2014-01-02 07:00:00";"4";0;2;0.4407;0.0543833333333333;0.382233333333333
33;2014-01-02;"08:00:00";"2014-01-02 08:00:00";"4";0;2;0.51895;0.601516666666667;-0.0826166666666667
34;2014-01-02;"09:00:00";"2014-01-02 09:00:00";"4";0;2;0.525316666666667;2.11251666666667;-1.58715
35;2014-01-02;"10:00:00";"2014-01-02 10:00:00";"4";0;2;0.8596;3.27116666666667;-2.41153333333333
36;2014-01-02;"11:00:00";"2014-01-02 11:00:00";"4";0;2;0.520016666666667;3.97808333333333;-3.45815
37;2014-01-02;"12:00:00";"2014-01-02 12:00:00";"4";0;2;0.87725;4.34765;-3.47043333333333
38;2014-01-02;"13:00:00";"2014-01-02 13:00:00";"4";0;2;0.457716666666667;4.1668;-3.70905
39;2014-01-02;"14:00:00";"2014-01-02 14:00:00";"4";0;2;0.2516;3.48798333333333;-3.23635
40;2014-01-02;"15:00:00";"2014-01-02 15:00:00";"4";0;2;0.4086;2.80226666666667;-2.39378333333333
41;2014-01-02;"16:00:00";"2014-01-02 16:00:00";"4";0;2;0.252616666666667;1.70491666666667;-1.45241666666667
42;2014-01-02;"17:00:00";"2014-01-02 17:00:00";"4";0;2;0.653683333333333;0.316133333333333;0.334366666666667
43;2014-01-02;"18:00:00";"2014-01-02 18:00:00";"4";0;2;1.78945;-0.0092;1.78945
44;2014-01-02;"19:00:00";"2014-01-02 19:00:00";"4";0;2;0.697533333333333;-0.00543333333333333;0.697533333333333
45;2014-01-02;"20:00:00";"2014-01-02 20:00:00";"4";0;2;0.729666666666667;-0.00538333333333333;0.729666666666667
46;2014-01-02;"21:00:00";"2014-01-02 21:00:00";"4";0;2;0.649;-0.00588333333333333;0.649
47;2014-01-02;"22:00:00";"2014-01-02 22:00:00";"4";0;2;0.674333333333333;-0.00553333333333333;0.674333333333333
48;2014-01-02;"23:00:00";"2014-01-02 23:00:00";"4";0;2;0.485816666666667;-0.0064;0.485816666666667
49;2014-01-03;"00:00:00";"2014-01-03 00:00:00";"5";0;3;0.250266666666667;-0.006;0.250266666666667
50;2014-01-03;"01:00:00";"2014-01-03 01:00:00";"5";0;3;0.222983333333333;-0.00605;0.222983333333333
51;2014-01-03;"02:00:00";"2014-01-03 02:00:00";"5";0;3;0.358816666666667;-0.00631666666666667;0.358816666666667
52;2014-01-03;"03:00:00";"2014-01-03 03:00:00";"5";0;3;0.368716666666667;-0.00636666666666667;0.368716666666667
53;2014-01-03;"04:00:00";"2014-01-03 04:00:00";"5";0;3;0.480816666666667;-0.00663333333333333;0.480816666666667
54;2014-01-03;"05:00:00";"2014-01-03 05:00:00";"5";0;3;0.566183333333333;-0.00678333333333333;0.566183333333333
55;2014-01-03;"06:00:00";"2014-01-03 06:00:00";"5";0;3;0.399066666666667;-0.00645;0.399066666666667
56;2014-01-03;"07:00:00";"2014-01-03 07:00:00";"5";0;3;0.732883333333333;0.09055;0.637666666666667
