"id";"date";"time";"dateTime";"dayOfWeek";"holiday";"dayId";"loadCons";"loadProd";"loadGrid"
1;2014-01-01;"00:00:00";"2014-01-01 00:00:00";"3";1;1;1.39673333333333;-0.00168333333333333;1.39673333333333
2;2014-01-01;"01:00:00";"2014-01-01 01:00:00";"3";1;1;0.730833333333333;-0.00448333333333333;0.730833333333333
3;2014-01-01;"02:00:00";"2014-01-01 02:00:00";"3";1;1;0.6742;-0.00458333333333333;0.6742
4;2014-01-01;"03:00:00";"2014-01-01 03:00:00";"3";1;1;0.673266666666667;-0.00451666666666667;0.673266666666667
5;2014-01-01;"04:00:00";"2014-01-01 04:00:00";"3";1;1;0.6827;-0.00445;0.6827
6;2014-01-01;"05:00:00";"2014-01-01 05:00:00";"3";1;1;0.918733333333333;-0.00446666666666667;0.918733333333333
7;2014-01-01;"06:00:00";"2014-01-01 06:00:00";"3";1;1;0.7898;-0.00373333333333333;0.7898
8;2014-01-01;"07:00:00";"2014-01-01 07:00:00";"3";1;1;0.680316666666667;-0.00276666666666667;0.679566666666667
9;2014-01-01;"08:00:00";"2014-01-01 08:00:00";"3";1;1;0.62865;0.0558;0.572883333333333
10;2014-01-01;"09:00:00";"2014-01-01 09:00:00";"3";1;1;0.6974;0.244183333333333;0.453183333333333
11;2014-01-01;"10:00:00";"2014-01-01 10:00:00";"3";1;1;0.780166666666667;0.765766666666667;0.0145
12;2014-01-01;"11:00:00";"2014-01-01 11:00:00";"3";1;1;0.95575;0.894966666666667;0.0607666666666667
13;2014-01-01;"12:00:00";"2014-01-01 12:00:00";"3";1;1;0.89295;1.02441666666667;-0.131433333333333
14;2014-01-01;"13:00:00";"2014-01-01 13:00:00";"3";1;1;0.9807;0.770483333333333;0.210066666666667
15;2014-01-01;"14:00:00";"2014-01-01 14:00:00";"3";1;1;1.11793333333333;0.807166666666667;0.310583333333333
16;2014-01-01;"15:00:00";"2014-01-01 15:00:00";"3";1;1;1.1875;0.5451;0.642383333333333
17;2014-01-01;"16:00:00";"2014-01-01 16:00:00";"3";1;1;1.39176666666667;0.1855;1.20638333333333
18;2014-01-01;"17:00:00";"2014-01-01 17:00:00";"3";1;1;1.54583333333333;0.00445;1.54071666666667
19;2014-01-01;"18:00:00";"2014-01-01 18:00:00";"3";1;1;1.4347;-0.00191666666666667;1.4347
20;2014-01-01;"19:00:00";"2014-01-01 19:00:00";"3";1;1;1.20986666666667;-0.00216666666666667;1.20986666666667
21;2014-01-01;"20:00:00";"2014-01-01 20:00:00";"3";1;1;1.27611666666667;-0.00165;1.27611666666667
22;2014-01-01;"21:00:00";"2014-01-01 21:00:00";"3";1;1;1.2508;-0.00185;1.2508
23;2014-01-01;"22:00:00";"2014-01-01 22:00:00";"3";1;1;1.24706666666667;-0.00165;1.24706666666667
24;2014-01-01;"23:00:00";"2014-01-01 23:00:00";"3";1;1;1.30815;-0.00221666666666667;1.30815
25;2014-01-02;"00:00:00";"2014-01-02 00:00:00";"4";0;2;0.810133333333333;-0.00398333333333333;0.810133333333333
26;2014-01-02;"01:00:00";"2014-01-02 01:00:00";"4";0;2;0.671866666666667;-0.004;0.671866666666667
27;2014-01-02;"02:00:00";"2014-01-02 02:00:00";"4";0;2;0.6639;-0.004;0.6639
28;2014-01-02;"03:00:00";"2014-01-02 03:00:00";"4";0;2;0.649966666666667;-0.0042;0.649966666666667
29;2014-01-02;"04:00:00";"2014-01-02 04:00:00";"4";0;2;0.660883333333333;-0.00455;0.660883333333333
30;2014-01-02;"05:00:00";"2014-01-02 05:00:00";"4";0;2;0.89315;-0.00455;0.89315
31;2014-01-02;"06:00:00";"2014-01-02 06:00:00";"4";0;2;0.64455;-0.00468333333333333;0.64455
32;2014-01-02;"07:00:00";"2014-01-02 07:00:00";"4";0;2;0.6481;-0.00401666666666667;0.6481
33;2014-01-02;"08:00:00";"2014-01-02 08:00:00";"4";0;2;0.717016666666667;0.0579;0.659133333333333
34;2014-01-02;"09:00:00";"2014-01-02 09:00:00";"4";0;2;1.18036666666667;0.274016666666667;0.9063
35;2014-01-02;"10:00:00";"2014-01-02 10:00:00";"4";0;2;1.71295;0.83455;0.878483333333333
36;2014-01-02;"11:00:00";"2014-01-02 11:00:00";"4";0;2;1.64988333333333;1.29705;0.352833333333333
37;2014-01-02;"12:00:00";"2014-01-02 12:00:00";"4";0;2;5.22301666666667;1.6356;3.58746666666667
38;2014-01-02;"13:00:00";"2014-01-02 13:00:00";"4";0;2;6.7393;1.48586666666667;5.25336666666667
39;2014-01-02;"14:00:00";"2014-01-02 14:00:00";"4";0;2;6.91143333333333;1.11913333333333;5.7923
40;2014-01-02;"15:00:00";"2014-01-02 15:00:00";"4";0;2;6.54383333333333;0.698833333333333;5.84503333333333
41;2014-01-02;"16:00:00";"2014-01-02 16:00:00";"4";0;2;6.31951666666667;0.249733333333333;6.06983333333333
42;2014-01-02;"17:00:00";"2014-01-02 17:00:00";"4";0;2;6.38341666666667;0.0183666666666667;6.3642
43;2014-01-02;"18:00:00";"2014-01-02 18:00:00";"4";0;2;6.79963333333333;-0.00186666666666667;6.79963333333333
44;2014-01-02;"19:00:00";"2014-01-02 19:00:00";"4";0;2;7.35211666666667;-0.00323333333333333;7.3521
45;2014-01-02;"20:00:00";"2014-01-02 20:00:00";"4";0;2;6.95578333333333;-0.00245;6.95578333333333
